student_id,university,gender,graduation_year,target_role,cgpa,attendance_percent,internship_count,project_count,certification_count,hackathon_count,programming_language,curriculum_programming_score,industry_programming_required,programming_gap,curriculum_dsa_score,industry_dsa_required,dsa_gap,curriculum_dbms_score,industry_dbms_required,dbms_gap,curriculum_web_development_score,industry_web_development_required,web_development_gap,curriculum_cloud_score,industry_cloud_required,cloud_gap,curriculum_ai_ml_score,industry_ai_ml_required,ai_ml_gap,curriculum_cybersecurity_score,industry_cybersecurity_required,cybersecurity_gap,curriculum_devops_score,industry_devops_required,devops_gap,curriculum_communication_score,industry_communication_required,communication_gap,curriculum_problem_solving_score,industry_problem_solving_required,problem_solving_gap,overall_skill_alignment,average_skill_gap,employability_score,skill_gap_category,placement_status,event_timestamp
STU0728,Andhra University,Other,2027,Cloud Engineer,7.9,85.4,0,4,1.0,0,JavaScript,74.2,70,0.0,74.6,68,0.0,74.1,62,0.0,86.7,55,0.0,82.3,88,5.7,77.0,58,0.0,87.4,45,0.0,70.6,82,11.4,90.4,70,0.0,64.1,76,11.9,97.1,2.9,76.63,Low Gap,Placed,2026-07-12 00:00:00
STU0729,Andhra University,Male,2026,Cloud Engineer,5.98,85.8,1,5,1.0,0,Java,97.9,70,0.0,92.6,68,0.0,63.1,62,0.0,44.8,55,10.2,85.0,88,3.0,57.6,58,0.4,73.6,45,0.0,97.8,82,0.0,63.8,70,6.2,97.5,76,0.0,98.02,1.98,83.82,Low Gap,Not Placed,2026-07-20 00:00:00
STU0730,Vignan University,Female,2025,Data Analyst,8.03,84.0,1,4,2.0,0,Java,81.6,72,0.0,77.4,65,0.0,73.7,78,4.3,91.3,62,0.0,,55,0.0,77.8,78,0.2,68.9,35,0.0,77.9,40,0.0,70.3,75,4.7,89.9,72,0.0,99.08,0.92,83.85,Low Gap,Placed,2025-12-05 00:00:00
STU0731,GITAM University,Male,2026,Full Stack Developer,6.73,79.8,2,3,2.0,0,JavaScript,73.6,82,8.4,68.8,76,7.2,85.2,70,0.0,93.0,88,0.0,82.6,62,0.0,58.9,50,0.0,79.9,42,0.0,98.0,58,0.0,79.1,74,0.0,64.6,80,15.4,96.9,3.1,86.11,Low Gap,Placed,2026-07-05 00:00:00
STU0732,SRM University,Male,2025,DevOps Engineer,6.21,77.8,1,4,0.0,1,C++,56.8,72,15.2,50.4,70,19.6,74.4,58,0.0,41.1,50,8.9,38.1,82,43.9,80.6,52,0.0,60.0,48,0.0,70.8,88,17.2,56.7,72,15.3,50.9,80,29.1,85.08,14.92,70.18,Moderate Gap,Not Placed,2025-05-12 00:00:00
STU0733,SRM University,Female,2026,Data Analyst,6.44,82.4,2,2,2.0,1,Python,76.7,72,0.0,75.3,65,0.0,89.1,78,0.0,64.8,62,0.0,54.5,55,0.5,74.7,78,3.3,55.3,35,0.0,98.0,40,0.0,59.7,75,15.3,79.9,72,0.0,98.09,1.91,84.48,Low Gap,Placed,2025-05-02 00:00:00
STU0734,JNTU Kakinada,Female,2026,DevOps Engineer,8.31,85.8,1,4,1.0,0,C++,80.6,72,0.0,73.6,70,0.0,89.8,58,0.0,72.4,50,0.0,84.7,82,0.0,96.2,52,0.0,87.9,48,0.0,83.4,88,4.6,84.7,72,0.0,78.2,80,1.8,99.36,0.64,84.16,Low Gap,Placed,2025-11-02 00:00:00
STU0735,Andhra University,Female,2026,Data Scientist,9.39,78.8,2,1,1.0,1,C#,85.8,78,0.0,69.4,75,5.6,84.0,72,0.0,67.7,55,0.0,75.1,52,0.0,85.0,88,3.0,98.0,40,0.0,78.4,45,0.0,97.2,75,0.0,74.2,82,7.8,98.36,1.64,83.7,Low Gap,Placed,2025-09-23 00:00:00
STU0736,KL University,Male,2025,Cloud Engineer,7.66,78.4,3,2,1.0,0,C#,66.4,70,3.6,64.9,68,3.1,79.4,62,0.0,95.5,55,0.0,75.4,88,12.6,75.7,58,0.0,75.2,45,0.0,44.5,82,37.5,70.9,70,0.0,51.0,76,25.0,91.83,8.17,82.79,Low Gap,Placed,2025-11-23 00:00:00
STU0737,GITAM University,Male,2027,Cloud Engineer,7.17,76.4,1,3,0.0,0,Java,48.8,70,21.2,53.8,68,14.2,70.2,62,0.0,56.6,55,0.0,80.5,88,7.5,65.8,58,0.0,62.8,45,0.0,77.5,82,4.5,77.8,70,0.0,50.3,76,25.7,92.69,7.31,72.03,Low Gap,Placed,2025-05-12 00:00:00
STU0738,Vignan University,Male,2027,Data Scientist,7.28,77.6,2,3,1.0,3,Java,84.9,78,0.0,79.7,75,0.0,82.8,72,0.0,84.4,55,0.0,94.3,52,0.0,79.1,88,8.9,63.6,40,0.0,78.8,45,0.0,40.6,75,34.4,76.0,82,6.0,95.07,4.93,87.71,Low Gap,Placed,2026-07-17 00:00:00
STU0739,Andhra University,Female,2027,Full Stack Developer,7.01,69.4,3,3,1.0,0,Java,77.6,82,4.4,64.4,76,11.6,60.5,70,9.5,98.0,88,0.0,87.2,62,0.0,71.0,50,0.0,65.4,42,0.0,81.6,58,0.0,68.8,74,5.2,64.7,80,15.3,95.4,4.6,87.61,Low Gap,Placed,2026-06-25 00:00:00
STU0740,SRM University,Male,2027,DevOps Engineer,7.66,87.5,1,4,3.0,0,C++,89.6,72,0.0,91.4,70,0.0,63.4,58,0.0,92.0,50,0.0,59.7,82,22.3,86.5,52,0.0,98.0,48,0.0,88.1,88,0.0,80.4,72,0.0,90.4,80,0.0,97.77,2.23,86.68,Low Gap,Placed,2026-07-01 00:00:00
STU0741,SRM University,Female,2025,DevOps Engineer,7.5,100.0,0,3,1.0,1,C#,73.8,72,0.0,73.9,70,0.0,57.3,58,0.7,78.4,50,0.0,65.1,82,16.9,62.7,52,0.0,82.5,48,0.0,91.8,88,0.0,60.7,72,11.3,76.3,80,3.7,96.74,3.26,74.21,Low Gap,Placed,2026-01-04 00:00:00
STU0742,SRM University,Male,2025,Full Stack Developer,7.43,92.2,2,2,1.0,0,JavaScript,67.4,82,14.6,72.5,76,3.5,70.7,70,0.0,78.7,88,9.3,73.3,62,0.0,76.9,50,0.0,87.7,42,0.0,84.7,58,0.0,52.7,74,21.3,69.9,80,10.1,94.12,5.88,79.89,Low Gap,Not Placed,2025-02-22 00:00:00
STU0743,KL University,Male,2027,Software Developer,6.66,86.2,0,4,0.0,1,JavaScript,62.1,80,17.9,69.8,78,8.2,55.7,72,16.3,59.6,68,8.4,60.5,60,0.0,81.1,55,0.0,60.6,45,0.0,43.6,50,6.4,52.6,72,19.4,67.1,78,10.9,91.24,8.76,68.94,Low Gap,Not Placed,2025-08-20 00:00:00
STU0744,GITAM University,Female,2026,DevOps Engineer,6.96,73.9,3,1,1.0,1,C#,65.6,72,6.4,58.3,70,11.7,69.7,58,0.0,68.5,50,0.0,65.7,82,16.3,86.4,52,0.0,70.7,48,0.0,79.1,88,8.9,62.0,72,10.0,57.0,80,23.0,92.37,7.63,82.06,Low Gap,Placed,2025-07-17 00:00:00
STU0745,Vignan University,Male,2025,DevOps Engineer,6.81,90.8,1,1,1.0,0,C++,56.1,72,15.9,54.9,70,15.1,67.8,58,0.0,74.7,50,0.0,50.6,82,31.4,79.5,52,0.0,79.9,48,0.0,65.2,88,22.8,62.4,72,9.6,59.7,80,20.3,88.49,11.51,67.84,Moderate Gap,Placed,2026-05-12 00:00:00
STU0746,JNTU Kakinada,Male,2025,Full Stack Developer,6.99,95.0,0,3,1.0,0,JavaScript,72.5,82,9.5,59.3,76,16.7,81.9,70,0.0,73.4,88,14.6,52.9,62,9.1,79.1,50,0.0,68.0,42,0.0,69.4,58,0.0,47.6,74,26.4,68.2,80,11.8,91.18,8.82,68.7,Low Gap,Not Placed,2026-02-16 00:00:00
STU0747,SRM University,Female,2026,DevOps Engineer,7.04,100.0,1,4,0.0,2,C++,86.7,72,0.0,96.6,70,0.0,69.7,58,0.0,79.5,50,0.0,82.0,82,0.0,87.0,52,0.0,93.0,48,0.0,90.2,88,0.0,49.2,72,22.8,96.6,80,0.0,97.72,2.28,84.89,Low Gap,Placed,2025-07-11 00:00:00
STU0748,Andhra University,Female,2025,DevOps Engineer,8.0,85.3,3,3,1.0,3,JavaScript,88.2,72,0.0,77.2,70,0.0,89.0,58,0.0,98.0,50,0.0,93.8,82,0.0,90.8,52,0.0,67.1,48,0.0,98.0,88,0.0,55.2,72,16.8,79.9,80,0.1,98.31,1.69,96.36,Low Gap,Placed,2025-12-23 00:00:00
STU0749,SRM University,Male,2026,Software Developer,8.03,79.0,2,3,1.0,0,JavaScript,76.3,80,3.7,69.8,78,8.2,96.5,72,0.0,60.7,68,7.3,63.7,60,0.0,79.8,55,0.0,83.0,45,0.0,69.5,50,0.0,69.0,72,3.0,81.9,78,0.0,97.79,2.21,84.01,Low Gap,Not Placed,2025-06-05 00:00:00
STU0750,KL University,Male,2027,Data Scientist,7.31,94.0,2,3,2.0,0,C#,79.1,78,0.0,72.4,75,2.6,87.8,72,0.0,98.0,55,0.0,86.8,52,0.0,57.1,88,30.9,90.9,40,0.0,61.8,45,0.0,60.3,75,14.7,73.2,82,8.8,94.31,5.69,84.46,Low Gap,Placed,2025-10-25 00:00:00
STU0751,Andhra University,Male,2025,Software Developer,6.55,86.4,1,4,0.0,0,Java,66.0,80,14.0,66.6,78,11.4,72.1,72,0.0,74.4,68,0.0,41.1,60,18.9,58.6,55,0.0,61.3,45,0.0,73.3,50,0.0,83.1,72,0.0,57.2,78,20.8,93.48,6.52,74.68,Low Gap,Placed,2025-11-28 00:00:00
STU0752,Andhra University,Male,2027,Full Stack Developer,8.62,99.9,2,4,,3,Python,98.0,82,0.0,98.0,76,0.0,98.0,70,0.0,93.4,88,0.0,98.0,62,0.0,87.0,50,0.0,98.0,42,0.0,98.0,58,0.0,59.7,74,14.3,90.5,80,0.0,98.57,1.43,100.0,Low Gap,Placed,2026-03-22 00:00:00
STU0753,SRM University,Male,2027,Full Stack Developer,7.79,92.4,1,2,2.0,2,C++,87.0,82,0.0,85.8,76,0.0,82.3,70,0.0,85.1,88,2.9,70.5,62,0.0,80.1,50,0.0,73.5,42,0.0,75.0,58,0.0,71.7,74,2.3,89.2,80,0.0,99.49,0.51,83.78,Low Gap,Placed,2025-08-18 00:00:00
STU0754,Vignan University,Male,2025,DevOps Engineer,6.32,78.2,2,3,,1,JavaScript,73.2,72,0.0,49.1,70,20.9,60.1,58,0.0,62.7,50,0.0,76.4,82,5.6,58.9,52,0.0,65.1,48,0.0,57.7,88,30.3,76.7,72,0.0,72.6,80,7.4,93.57,6.43,79.18,Low Gap,Placed,2026-02-08 00:00:00
STU0755,SRM University,Male,2027,Full Stack Developer,8.31,87.1,1,1,0.0,0,C++,57.0,82,25.0,52.6,76,23.4,74.3,70,0.0,75.4,88,12.6,63.0,62,0.0,55.3,50,0.0,84.4,42,0.0,73.3,58,0.0,83.3,74,0.0,59.8,80,20.2,91.88,8.12,68.7,Low Gap,Not Placed,2025-12-14 00:00:00
STU0756,Andhra University,Other,2025,Data Analyst,8.24,91.8,0,4,0.0,0,Python,72.7,72,0.0,71.6,65,0.0,71.9,78,6.1,98.0,62,0.0,92.0,55,0.0,64.8,78,13.2,70.5,35,0.0,70.5,40,0.0,80.4,75,0.0,74.0,72,0.0,98.07,1.93,75.12,Low Gap,Placed,2025-03-19 00:00:00
STU0757,SRM University,Male,2027,Data Scientist,8.33,,1,3,2.0,0,Java,78.2,78,0.0,88.8,75,0.0,75.0,72,0.0,78.1,55,0.0,94.9,52,0.0,88.0,88,0.0,76.3,40,0.0,56.5,45,0.0,68.7,75,6.3,73.2,82,8.8,98.49,1.51,81.66,Low Gap,Not Placed,2025-05-29 00:00:00
STU0758,Andhra University,Female,2027,Software Developer,7.18,62.4,1,5,4.0,1,Python,84.2,80,0.0,80.0,78,0.0,48.7,72,23.3,74.2,68,0.0,98.0,60,0.0,79.7,55,0.0,75.8,45,0.0,79.7,50,0.0,89.0,72,0.0,85.1,78,0.0,97.67,2.33,90.29,Low Gap,Placed,2025-11-20 00:00:00
STU0759,KL University,Female,2026,Data Scientist,7.14,94.2,1,2,0.0,1,Python,92.0,78,0.0,98.0,75,0.0,60.5,72,11.5,61.1,55,0.0,76.7,52,0.0,78.4,88,9.6,84.9,40,0.0,53.7,45,0.0,55.3,75,19.7,83.7,82,0.0,95.92,4.08,75.99,Low Gap,Placed,2025-03-07 00:00:00
STU0760,SRM University,Male,2025,Full Stack Developer,8.98,76.8,0,2,1.0,1,C++,88.5,82,0.0,82.9,76,0.0,84.1,70,0.0,65.1,88,22.9,61.1,62,0.9,62.5,50,0.0,57.7,42,0.0,54.3,58,3.7,93.3,74,0.0,84.8,80,0.0,97.25,2.75,72.79,Low Gap,Placed,2026-06-20 00:00:00
STU0761,Andhra University,Male,2025,Cloud Engineer,7.64,75.7,0,1,1.0,0,C++,70.9,70,0.0,71.5,68,0.0,70.4,62,0.0,57.1,55,0.0,53.2,88,34.8,65.7,58,0.0,79.2,45,0.0,84.6,82,0.0,58.9,70,11.1,71.3,76,4.7,94.94,5.06,66.71,Low Gap,Placed,2025-09-25 00:00:00
STU0762,JNTU Kakinada,Male,2027,Full Stack Developer,7.62,77.5,2,3,3.0,0,Python,93.8,82,0.0,86.6,76,0.0,77.8,70,0.0,80.7,88,7.3,79.6,62,0.0,80.4,50,0.0,88.2,42,0.0,82.2,58,0.0,84.8,74,0.0,78.1,80,1.9,99.08,0.92,90.04,Low Gap,Placed,2025-04-27 00:00:00
STU0763,Vignan University,Male,2027,DevOps Engineer,6.43,84.2,2,3,2.0,1,Java,61.6,72,10.4,55.9,70,14.1,88.4,58,0.0,67.9,50,0.0,56.8,82,25.2,81.4,52,0.0,68.5,48,0.0,96.5,88,0.0,69.5,72,2.5,69.9,80,10.1,93.77,6.23,84.19,Low Gap,Placed,2025-02-01 00:00:00
STU0764,Vignan University,Male,2026,Data Analyst,7.27,81.6,1,4,2.0,0,Python,88.5,72,0.0,75.9,65,0.0,86.4,78,0.0,76.7,62,0.0,59.7,55,0.0,79.9,78,0.0,73.1,35,0.0,84.0,40,0.0,80.1,75,0.0,97.2,72,0.0,100.0,0.0,85.04,Low Gap,Placed,2025-12-10 00:00:00
STU0765,Andhra University,Female,2027,Full Stack Developer,6.63,84.7,2,4,2.0,3,C++,77.1,82,4.9,83.3,76,0.0,86.5,70,0.0,62.9,88,25.1,96.1,62,0.0,75.8,50,0.0,81.6,42,0.0,85.3,58,0.0,58.5,74,15.5,82.3,80,0.0,95.45,4.55,92.14,Low Gap,Placed,2025-09-25 00:00:00
STU0766,Andhra University,Male,2025,Software Developer,7.0,86.1,2,3,1.0,1,C++,74.0,80,6.0,84.8,78,0.0,95.2,72,0.0,55.2,68,12.8,64.6,60,0.0,73.7,55,0.0,57.9,45,0.0,90.0,50,0.0,66.6,72,5.4,89.5,78,0.0,97.58,2.42,85.46,Low Gap,Placed,2026-07-29 00:00:00
STU0767,Andhra University,Other,2026,Data Scientist,7.49,81.6,1,3,2.0,0,Python,75.5,78,2.5,51.9,75,23.1,82.7,72,0.0,76.3,55,0.0,87.5,52,0.0,66.4,88,21.6,96.7,40,0.0,83.7,45,0.0,77.2,75,0.0,69.3,82,12.7,94.02,5.98,79.33,Low Gap,Placed,2025-09-18 00:00:00
STU0768,KL University,Male,2025,Full Stack Developer,7.23,79.4,0,3,3.0,3,JavaScript,83.6,82,0.0,69.2,76,6.8,66.3,70,3.7,65.7,88,22.3,86.0,62,0.0,69.9,50,0.0,97.4,42,0.0,80.6,58,0.0,58.9,74,15.1,80.6,80,0.0,95.21,4.79,80.59,Low Gap,Placed,2025-07-21 00:00:00
STU0769,GITAM University,Male,2027,Full Stack Developer,5.83,75.4,0,4,2.0,0,Java,70.7,82,11.3,71.3,76,4.7,74.6,70,0.0,60.1,88,27.9,,62,1.4,74.9,50,0.0,49.1,42,0.0,39.5,58,18.5,37.9,74,36.1,77.0,80,3.0,89.72,10.28,69.85,Moderate Gap,Placed,2025-08-13 00:00:00
STU0770,KL University,Male,2026,Software Developer,7.85,81.3,1,4,2.0,2,C#,81.9,80,0.0,88.4,78,0.0,88.7,72,0.0,55.3,68,12.7,92.9,60,0.0,65.9,55,0.0,78.5,45,0.0,90.2,50,0.0,72.1,72,0.0,98.0,78,0.0,98.73,1.27,87.79,Low Gap,Placed,2025-01-08 00:00:00
STU0771,Andhra University,Male,2027,Data Analyst,7.36,87.9,3,4,2.0,0,Python,85.1,72,0.0,89.8,65,0.0,56.5,78,21.5,86.9,62,0.0,64.8,55,0.0,72.1,78,5.9,70.7,35,0.0,74.2,40,0.0,47.0,75,28.0,89.0,72,0.0,94.45,5.55,90.59,Low Gap,Placed,2025-06-16 00:00:00
STU0772,SRM University,Female,2026,Data Analyst,7.67,94.3,1,3,2.0,3,Python,84.8,72,0.0,83.8,65,0.0,70.0,78,8.0,72.7,62,0.0,98.0,55,0.0,68.7,78,9.3,97.8,35,0.0,78.3,40,0.0,67.8,75,7.2,76.5,72,0.0,97.55,2.45,86.35,Low Gap,Placed,2025-11-22 00:00:00
STU0773,Vignan University,Female,2025,DevOps Engineer,8.09,93.0,1,1,2.0,0,Python,75.2,72,0.0,66.0,70,4.0,90.5,58,0.0,65.9,50,0.0,72.0,82,10.0,86.5,52,0.0,58.6,48,0.0,52.0,88,36.0,64.3,72,7.7,66.6,80,13.4,92.89,7.11,72.73,Low Gap,Placed,2025-09-06 00:00:00
STU0774,Vignan University,Female,2025,Full Stack Developer,6.91,84.7,0,3,2.0,0,Python,81.2,82,0.8,52.6,76,23.4,43.0,70,27.0,69.1,88,18.9,76.9,62,0.0,59.5,50,0.0,82.1,42,0.0,61.2,58,0.0,56.5,74,17.5,71.3,80,8.7,90.37,9.63,69.27,Low Gap,Placed,2025-04-26 00:00:00
STU0775,SRM University,Female,2025,Full Stack Developer,8.01,85.4,1,3,0.0,0,Python,62.8,82,19.2,62.4,76,13.6,86.0,70,0.0,79.5,88,8.5,81.4,62,0.0,70.7,50,0.0,80.6,42,0.0,73.7,58,0.0,76.3,74,0.0,57.0,80,23.0,93.57,6.43,75.02,Low Gap,Placed,2025-11-19 00:00:00
STU0776,SRM University,Male,2027,DevOps Engineer,7.79,77.3,0,4,2.0,1,C#,90.8,72,0.0,90.5,70,0.0,97.2,58,0.0,88.4,50,0.0,81.6,82,0.4,63.0,52,0.0,73.2,48,0.0,76.2,88,11.8,80.6,72,0.0,91.5,80,0.0,98.78,1.22,81.94,Low Gap,Placed,2025-09-25 00:00:00
STU0777,Vignan University,Male,2025,Software Developer,8.65,81.4,2,4,2.0,2,JavaScript,77.4,80,2.6,74.9,78,3.1,88.1,72,0.0,98.0,68,0.0,94.0,60,0.0,80.3,55,0.0,77.2,45,0.0,96.1,50,0.0,67.4,72,4.6,86.4,78,0.0,98.97,1.03,93.73,Low Gap,Placed,2026-02-14 00:00:00
STU0778,SRM University,Male,2025,Software Developer,8.75,73.9,1,5,0.0,1,C#,86.8,80,0.0,84.8,78,0.0,73.2,72,0.0,81.4,68,0.0,65.8,60,0.0,95.6,55,0.0,98.0,45,0.0,98.0,50,0.0,62.2,72,9.8,83.5,78,0.0,99.02,0.98,85.94,Low Gap,Placed,2025-10-21 00:00:00
STU0779,Andhra University,Female,2027,Data Analyst,7.51,77.8,1,2,1.0,0,JavaScript,74.7,72,0.0,78.3,65,0.0,68.4,78,9.6,76.9,62,0.0,63.8,55,0.0,73.6,78,4.4,60.8,35,0.0,45.7,40,0.0,65.8,75,9.2,76.2,72,0.0,97.68,2.32,74.98,Low Gap,Placed,2025-10-07 00:00:00
STU0780,Andhra University,Female,2025,Full Stack Developer,7.31,80.5,1,2,0.0,0,Java,73.4,82,8.6,67.8,76,8.2,79.5,70,0.0,63.2,88,24.8,75.8,62,0.0,54.5,50,0.0,63.8,42,0.0,86.9,58,0.0,51.9,74,22.1,70.3,80,9.7,92.67,7.33,71.32,Low Gap,Not Placed,2025-07-14 00:00:00
STU0781,JNTU Kakinada,Male,2026,Data Analyst,7.65,84.2,0,1,1.0,0,Python,54.1,72,17.9,45.0,65,20.0,75.2,78,2.8,90.8,62,0.0,67.2,55,0.0,56.8,78,21.2,68.9,35,0.0,77.9,40,0.0,89.8,75,0.0,51.3,72,20.7,91.75,8.25,65.1,Low Gap,Placed,2025-04-09 00:00:00
STU0782,KL University,Male,2027,Full Stack Developer,8.79,80.7,2,4,4.0,0,Python,91.0,82,0.0,98.0,76,0.0,98.0,70,0.0,73.9,88,14.1,88.8,62,0.0,97.0,50,0.0,94.9,42,0.0,84.0,58,0.0,61.6,74,12.4,81.5,80,0.0,97.34,2.66,93.86,Low Gap,Placed,2026-07-12 00:00:00
STU0783,KL University,Male,2026,Cloud Engineer,7.23,75.5,1,1,0.0,2,C#,50.6,70,19.4,37.7,68,30.3,67.0,62,0.0,59.2,55,0.0,65.0,88,23.0,80.1,58,0.0,78.1,45,0.0,72.4,82,9.6,80.9,70,0.0,43.6,76,32.4,88.53,11.47,68.87,Moderate Gap,Not Placed,2026-04-19 00:00:00
STU0784,JNTU Kakinada,Other,2027,Cloud Engineer,8.53,71.3,2,4,1.0,1,C#,96.5,70,0.0,98.0,68,0.0,88.5,62,0.0,73.4,55,0.0,82.3,88,5.7,90.5,58,0.0,80.7,45,0.0,98.0,82,0.0,64.6,70,5.4,93.3,76,0.0,98.89,1.11,91.47,Low Gap,Placed,2025-11-26 00:00:00
STU0785,Vignan University,Male,2025,Full Stack Developer,6.97,88.7,1,2,2.0,1,Python,66.0,82,16.0,82.9,76,0.0,96.4,70,0.0,88.2,88,0.0,68.6,62,0.0,85.7,50,0.0,74.9,42,0.0,72.1,58,0.0,89.4,74,0.0,67.0,80,13.0,97.1,2.9,80.93,Low Gap,Not Placed,2025-10-14 00:00:00
STU0786,SRM University,Female,2025,Cloud Engineer,7.47,100.0,1,3,1.0,1,C#,69.0,70,1.0,84.7,68,0.0,77.2,62,0.0,65.4,55,0.0,98.0,88,0.0,92.9,58,0.0,75.0,45,0.0,89.1,82,0.0,66.1,70,3.9,66.2,76,9.8,98.53,1.47,81.84,Low Gap,Not Placed,2025-01-31 00:00:00
STU0787,KL University,Male,2025,Data Analyst,7.75,86.5,0,4,1.0,0,C++,68.4,72,3.6,74.2,65,0.0,66.4,78,11.6,78.9,62,0.0,78.7,55,0.0,66.9,78,11.1,78.2,35,0.0,92.7,40,0.0,63.4,75,11.6,78.9,72,0.0,96.21,3.79,75.2,Low Gap,Placed,2025-06-10 00:00:00
STU0788,JNTU Kakinada,Male,2025,DevOps Engineer,7.05,70.0,1,4,2.0,0,C++,79.3,72,0.0,69.6,70,0.4,74.9,58,0.0,59.9,50,0.0,84.9,82,0.0,80.8,52,0.0,72.4,48,0.0,70.5,88,17.5,81.9,72,0.0,64.7,80,15.3,96.68,3.32,81.67,Low Gap,Placed,2025-05-19 00:00:00
STU0789,Andhra University,Male,2026,Data Scientist,8.78,76.6,0,2,0.0,0,Java,54.9,78,23.1,45.8,75,29.2,80.2,72,0.0,58.5,55,0.0,64.0,52,0.0,70.9,88,17.1,92.6,40,0.0,38.1,45,6.9,80.9,75,0.0,47.9,82,34.1,88.96,11.04,63.04,Moderate Gap,Not Placed,2026-01-15 00:00:00
STU0790,SRM University,Male,2026,Data Analyst,,83.8,2,2,1.0,0,Python,75.9,72,0.0,58.2,65,6.8,74.9,78,3.1,88.0,62,0.0,62.4,55,0.0,81.8,78,0.0,80.5,35,0.0,80.6,40,0.0,81.9,75,0.0,66.3,72,5.7,98.44,1.56,82.32,Low Gap,Placed,2025-11-02 00:00:00
STU0791,GITAM University,Male,2026,Data Scientist,7.89,84.5,2,4,0.0,2,C#,90.7,78,0.0,91.3,75,0.0,84.3,72,0.0,77.1,55,0.0,74.9,52,0.0,98.0,88,0.0,57.4,40,0.0,92.4,45,0.0,62.7,75,12.3,80.5,82,1.5,98.62,1.38,89.66,Low Gap,Placed,2025-12-22 00:00:00
STU0792,KL University,Male,2027,Cloud Engineer,6.92,78.0,0,4,1.0,1,C++,60.2,70,9.8,51.1,68,16.9,72.3,62,0.0,91.7,55,0.0,81.1,88,6.9,53.4,58,4.6,70.4,45,0.0,48.0,82,34.0,59.6,70,10.4,52.3,76,23.7,89.38,10.62,70.43,Moderate Gap,Not Placed,2026-07-01 00:00:00
STU0793,KL University,Male,2025,Data Analyst,7.87,83.7,2,4,3.0,1,JavaScript,59.3,72,12.7,50.3,65,14.7,59.7,78,18.3,73.2,62,0.0,83.4,55,0.0,94.2,78,0.0,50.2,35,0.0,85.8,40,0.0,65.0,75,10.0,52.7,72,19.3,92.5,7.5,85.84,Low Gap,Placed,2025-08-20 00:00:00
STU0794,Andhra University,Female,2025,Software Developer,7.29,76.7,2,4,0.0,0,JavaScript,70.6,80,9.4,80.7,78,0.0,96.0,72,0.0,66.9,68,1.1,76.3,60,0.0,79.2,55,0.0,75.4,45,0.0,91.2,50,0.0,70.2,72,1.8,70.9,78,7.1,98.07,1.93,85.45,Low Gap,Placed,2025-05-12 00:00:00
STU0795,Vignan University,Female,2026,Data Scientist,7.28,100.0,0,3,3.0,0,C#,85.0,78,0.0,66.8,75,8.2,67.5,72,4.5,80.6,55,0.0,77.0,52,0.0,82.0,88,6.0,69.6,40,0.0,82.7,45,0.0,61.1,75,13.9,65.9,82,16.1,95.13,4.87,75.46,Low Gap,Placed,2025-04-29 00:00:00
STU0796,Andhra University,Male,2026,DevOps Engineer,7.81,81.7,0,2,2.0,1,JavaScript,53.6,72,18.4,56.2,70,13.8,56.5,58,1.5,72.7,50,0.0,62.6,82,19.4,62.3,52,0.0,67.5,48,0.0,64.8,88,23.2,60.2,72,11.8,55.2,80,24.8,88.7,11.3,66.76,Moderate Gap,Not Placed,2026-06-19 00:00:00
STU0797,SRM University,Male,2027,Data Scientist,7.51,81.6,1,5,1.0,0,JavaScript,89.0,78,0.0,86.8,75,0.0,84.0,72,0.0,92.1,55,0.0,64.5,52,0.0,86.8,88,1.2,58.1,40,0.0,67.9,45,0.0,70.1,75,4.9,92.8,82,0.0,99.39,0.61,84.99,Low Gap,Placed,2025-06-11 00:00:00
STU0798,GITAM University,Female,2026,Data Analyst,6.78,87.3,3,3,0.0,0,C++,79.0,72,0.0,79.5,65,0.0,95.5,78,0.0,58.1,62,3.9,98.0,55,0.0,86.6,78,0.0,83.5,35,0.0,66.2,40,0.0,56.6,75,18.4,70.2,72,1.8,97.59,2.41,88.11,Low Gap,Placed,2025-08-17 00:00:00
STU0799,JNTU Kakinada,Female,2025,DevOps Engineer,6.75,71.5,1,2,1.0,1,Python,91.9,72,0.0,76.3,70,0.0,68.6,58,0.0,73.9,50,0.0,63.2,82,18.8,69.4,52,0.0,46.3,48,1.7,56.0,88,32.0,71.0,72,1.0,94.0,80,0.0,94.66,5.34,75.92,Low Gap,Placed,2025-06-20 00:00:00
STU0800,JNTU Kakinada,Male,2026,Software Developer,8.37,70.2,1,2,1.0,0,JavaScript,62.9,80,17.1,68.0,78,10.0,60.5,72,11.5,75.7,68,0.0,80.4,60,0.0,60.4,55,0.0,80.3,45,0.0,86.0,50,0.0,62.6,72,9.4,72.2,78,5.8,94.62,5.38,74.35,Low Gap,Not Placed,2026-05-31 00:00:00
STU0801,Vignan University,Male,2025,Data Scientist,7.99,80.9,0,3,1.0,0,C++,78.7,78,0.0,75.7,75,0.0,66.9,72,5.1,81.9,55,0.0,67.7,52,0.0,76.3,88,11.7,79.2,40,0.0,57.7,45,0.0,77.0,75,0.0,81.3,82,0.7,98.25,1.75,73.99,Low Gap,Placed,2025-09-26 00:00:00
